message_id,channel_name,class_name,confidence,image_category,image_path
26672,lobelia4cosmetics,bottle,0.4239,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26672,lobelia4cosmetics,bottle,0.4207,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26672,lobelia4cosmetics,cup,0.3684,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26672,lobelia4cosmetics,bottle,0.3385,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26672,lobelia4cosmetics,bottle,0.326,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26672,lobelia4cosmetics,bottle,0.3152,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26672,lobelia4cosmetics,bottle,0.3124,promotional,data/raw/images\lobelia4cosmetics\26672.jpg
26673,lobelia4cosmetics,person,0.3117,promotional,data/raw/images\lobelia4cosmetics\26673.jpg
26674,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26674.jpg
26675,lobelia4cosmetics,bottle,0.3037,promotional,data/raw/images\lobelia4cosmetics\26675.jpg
26675,lobelia4cosmetics,traffic light,0.3027,promotional,data/raw/images\lobelia4cosmetics\26675.jpg
26676,lobelia4cosmetics,bottle,0.5939,promotional,data/raw/images\lobelia4cosmetics\26676.jpg
26677,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26677.jpg
26678,lobelia4cosmetics,orange,0.3178,promotional,data/raw/images\lobelia4cosmetics\26678.jpg
26679,lobelia4cosmetics,bottle,0.9058,promotional,data/raw/images\lobelia4cosmetics\26679.jpg
26680,lobelia4cosmetics,person,0.8004,promotional,data/raw/images\lobelia4cosmetics\26680.jpg
26681,lobelia4cosmetics,bottle,0.7407,promotional,data/raw/images\lobelia4cosmetics\26681.jpg
26682,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26682.jpg
26683,lobelia4cosmetics,cup,0.7179,promotional,data/raw/images\lobelia4cosmetics\26683.jpg
26683,lobelia4cosmetics,cup,0.3851,promotional,data/raw/images\lobelia4cosmetics\26683.jpg
26684,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26684.jpg
26685,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26685.jpg
26686,lobelia4cosmetics,sports ball,0.368,promotional,data/raw/images\lobelia4cosmetics\26686.jpg
26687,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26687.jpg
26688,lobelia4cosmetics,cell phone,0.4422,promotional,data/raw/images\lobelia4cosmetics\26688.jpg
26688,lobelia4cosmetics,donut,0.4114,promotional,data/raw/images\lobelia4cosmetics\26688.jpg
26689,lobelia4cosmetics,bottle,0.6768,promotional,data/raw/images\lobelia4cosmetics\26689.jpg
26690,lobelia4cosmetics,bottle,0.3789,promotional,data/raw/images\lobelia4cosmetics\26690.jpg
26691,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26691.jpg
26692,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26692.jpg
26693,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26693.jpg
26694,lobelia4cosmetics,cell phone,0.3196,promotional,data/raw/images\lobelia4cosmetics\26694.jpg
26695,lobelia4cosmetics,person,0.6776,promotional,data/raw/images\lobelia4cosmetics\26695.jpg
26696,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26696.jpg
26697,lobelia4cosmetics,bottle,0.3037,promotional,data/raw/images\lobelia4cosmetics\26697.jpg
26697,lobelia4cosmetics,traffic light,0.3027,promotional,data/raw/images\lobelia4cosmetics\26697.jpg
26698,lobelia4cosmetics,bottle,0.5939,promotional,data/raw/images\lobelia4cosmetics\26698.jpg
26699,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26699.jpg
26700,lobelia4cosmetics,orange,0.3178,promotional,data/raw/images\lobelia4cosmetics\26700.jpg
26701,lobelia4cosmetics,bottle,0.9058,promotional,data/raw/images\lobelia4cosmetics\26701.jpg
26702,lobelia4cosmetics,person,0.8004,promotional,data/raw/images\lobelia4cosmetics\26702.jpg
26703,lobelia4cosmetics,bottle,0.7407,promotional,data/raw/images\lobelia4cosmetics\26703.jpg
26704,lobelia4cosmetics,bottle,0.5097,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.5074,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,dining table,0.4609,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.4239,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.4207,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,cup,0.3684,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.3385,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.326,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.3152,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26704,lobelia4cosmetics,bottle,0.3124,promotional,data/raw/images\lobelia4cosmetics\26704.jpg
26705,lobelia4cosmetics,person,0.3117,promotional,data/raw/images\lobelia4cosmetics\26705.jpg
26706,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26706.jpg
26707,lobelia4cosmetics,person,0.9189,promotional,data/raw/images\lobelia4cosmetics\26707.jpg
26708,lobelia4cosmetics,bottle,0.3294,promotional,data/raw/images\lobelia4cosmetics\26708.jpg
26709,lobelia4cosmetics,person,0.4393,promotional,data/raw/images\lobelia4cosmetics\26709.jpg
26709,lobelia4cosmetics,book,0.309,promotional,data/raw/images\lobelia4cosmetics\26709.jpg
26710,lobelia4cosmetics,bottle,0.6693,promotional,data/raw/images\lobelia4cosmetics\26710.jpg
16383,Thequorachannel,stop sign,0.361,promotional,data/raw/images\Thequorachannel\16383.jpg
16384,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16384.jpg
16386,Thequorachannel,person,0.8399,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,person,0.8286,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,laptop,0.8044,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,potted plant,0.7894,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,laptop,0.7197,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,tv,0.7027,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,person,0.6748,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,person,0.6206,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,person,0.6149,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,chair,0.528,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,person,0.5116,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,chair,0.5049,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,laptop,0.4564,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,chair,0.4254,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,chair,0.3978,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,chair,0.3602,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,laptop,0.3337,promotional,data/raw/images\Thequorachannel\16386.jpg
16386,Thequorachannel,dining table,0.3193,promotional,data/raw/images\Thequorachannel\16386.jpg
16387,Thequorachannel,person,0.885,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,chair,0.8608,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,chair,0.8003,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,person,0.7913,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,potted plant,0.7599,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,person,0.6999,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,person,0.5999,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,laptop,0.5429,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,chair,0.53,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,laptop,0.5113,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,chair,0.5089,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,chair,0.4366,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,dining table,0.4271,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,chair,0.4068,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,person,0.3802,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,person,0.3053,promotional,data/raw/images\Thequorachannel\16387.jpg
16387,Thequorachannel,tv,0.3041,promotional,data/raw/images\Thequorachannel\16387.jpg
16389,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16389.jpg
16390,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16390.jpg
16391,Thequorachannel,person,0.894,promotional,data/raw/images\Thequorachannel\16391.jpg
16391,Thequorachannel,person,0.8703,promotional,data/raw/images\Thequorachannel\16391.jpg
16392,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16392.jpg
16393,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16393.jpg
16395,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16395.jpg
16396,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16396.jpg
16397,Thequorachannel,person,0.9412,promotional,data/raw/images\Thequorachannel\16397.jpg
16398,Thequorachannel,person,0.917,promotional,data/raw/images\Thequorachannel\16398.jpg
16398,Thequorachannel,person,0.887,promotional,data/raw/images\Thequorachannel\16398.jpg
16398,Thequorachannel,person,0.8744,promotional,data/raw/images\Thequorachannel\16398.jpg
16398,Thequorachannel,bed,0.627,promotional,data/raw/images\Thequorachannel\16398.jpg
16398,Thequorachannel,person,0.4156,promotional,data/raw/images\Thequorachannel\16398.jpg
16399,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16399.jpg
16400,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16400.jpg
16401,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16401.jpg
16402,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16402.jpg
16403,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16403.jpg
16404,Thequorachannel,clock,0.9092,promotional,data/raw/images\Thequorachannel\16404.jpg
16407,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16407.jpg
16408,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16408.jpg
16410,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16410.jpg
16413,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16413.jpg
16415,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16415.jpg
16417,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16417.jpg
16418,Thequorachannel,clock,0.9092,promotional,data/raw/images\Thequorachannel\16418.jpg
16419,Thequorachannel,car,0.8402,promotional,data/raw/images\Thequorachannel\16419.jpg
16419,Thequorachannel,person,0.6498,promotional,data/raw/images\Thequorachannel\16419.jpg
16419,Thequorachannel,person,0.4506,promotional,data/raw/images\Thequorachannel\16419.jpg
16421,Thequorachannel,person,0.894,promotional,data/raw/images\Thequorachannel\16421.jpg
16421,Thequorachannel,person,0.8703,promotional,data/raw/images\Thequorachannel\16421.jpg
16422,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16422.jpg
16423,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16423.jpg
16424,Thequorachannel,person,0.9226,promotional,data/raw/images\Thequorachannel\16424.jpg
16424,Thequorachannel,person,0.8825,promotional,data/raw/images\Thequorachannel\16424.jpg
16424,Thequorachannel,chair,0.8402,promotional,data/raw/images\Thequorachannel\16424.jpg
16424,Thequorachannel,tv,0.8142,promotional,data/raw/images\Thequorachannel\16424.jpg
16424,Thequorachannel,cell phone,0.3154,promotional,data/raw/images\Thequorachannel\16424.jpg
16425,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16425.jpg
16426,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16426.jpg
16428,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16428.jpg
16431,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16431.jpg
16433,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16433.jpg
16434,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16434.jpg
16435,Thequorachannel,laptop,0.9418,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,book,0.6574,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,book,0.5338,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,book,0.4909,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,book,0.4902,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,cup,0.3961,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,mouse,0.3457,promotional,data/raw/images\Thequorachannel\16435.jpg
16435,Thequorachannel,person,0.3238,promotional,data/raw/images\Thequorachannel\16435.jpg
16436,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16436.jpg
16439,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16439.jpg
16440,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16440.jpg
16441,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16441.jpg
16443,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16443.jpg
16444,Thequorachannel,zebra,0.8435,promotional,data/raw/images\Thequorachannel\16444.jpg
16444,Thequorachannel,clock,0.5328,promotional,data/raw/images\Thequorachannel\16444.jpg
16444,Thequorachannel,cow,0.3795,promotional,data/raw/images\Thequorachannel\16444.jpg
16444,Thequorachannel,clock,0.378,promotional,data/raw/images\Thequorachannel\16444.jpg
16446,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16446.jpg
16448,Thequorachannel,person,0.8399,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,person,0.8286,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,laptop,0.8044,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,potted plant,0.7894,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,laptop,0.7197,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,tv,0.7027,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,person,0.6748,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,person,0.6206,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,person,0.6149,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,chair,0.528,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,person,0.5116,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,chair,0.5049,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,laptop,0.4564,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,chair,0.4254,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,chair,0.3978,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,chair,0.3602,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,laptop,0.3337,promotional,data/raw/images\Thequorachannel\16448.jpg
16448,Thequorachannel,dining table,0.3193,promotional,data/raw/images\Thequorachannel\16448.jpg
16449,Thequorachannel,person,0.885,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,chair,0.8608,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,chair,0.8003,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,person,0.7913,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,potted plant,0.7599,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,person,0.6999,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,person,0.5999,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,laptop,0.5429,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,chair,0.53,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,laptop,0.5113,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,chair,0.5089,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,chair,0.4366,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,dining table,0.4271,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,chair,0.4068,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,person,0.3802,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,person,0.3053,promotional,data/raw/images\Thequorachannel\16449.jpg
16449,Thequorachannel,tv,0.3041,promotional,data/raw/images\Thequorachannel\16449.jpg
16451,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16451.jpg
16452,Thequorachannel,person,0.8638,promotional,data/raw/images\Thequorachannel\16452.jpg
16452,Thequorachannel,person,0.4813,promotional,data/raw/images\Thequorachannel\16452.jpg
16455,Thequorachannel,clock,0.3265,promotional,data/raw/images\Thequorachannel\16455.jpg
16457,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16457.jpg
16458,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16458.jpg
16460,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16460.jpg
16462,Thequorachannel,kite,0.5168,promotional,data/raw/images\Thequorachannel\16462.jpg
16462,Thequorachannel,frisbee,0.3058,promotional,data/raw/images\Thequorachannel\16462.jpg
16463,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16463.jpg
16466,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16466.jpg
16467,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16467.jpg
16468,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16468.jpg
16469,Thequorachannel,person,0.9411,promotional,data/raw/images\Thequorachannel\16469.jpg
16469,Thequorachannel,person,0.8736,promotional,data/raw/images\Thequorachannel\16469.jpg
16469,Thequorachannel,book,0.3053,promotional,data/raw/images\Thequorachannel\16469.jpg
16470,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16470.jpg
16471,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16471.jpg
16472,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16472.jpg
16473,Thequorachannel,person,0.8638,promotional,data/raw/images\Thequorachannel\16473.jpg
16473,Thequorachannel,person,0.4813,promotional,data/raw/images\Thequorachannel\16473.jpg
16476,Thequorachannel,clock,0.5378,promotional,data/raw/images\Thequorachannel\16476.jpg
16477,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16477.jpg
16478,Thequorachannel,traffic light,0.3408,promotional,data/raw/images\Thequorachannel\16478.jpg
16479,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16479.jpg
16480,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16480.jpg
16481,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16481.jpg
16482,Thequorachannel,clock,0.5425,promotional,data/raw/images\Thequorachannel\16482.jpg
16483,Thequorachannel,clock,0.6377,promotional,data/raw/images\Thequorachannel\16483.jpg
16483,Thequorachannel,kite,0.4214,promotional,data/raw/images\Thequorachannel\16483.jpg
16484,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16484.jpg
16485,Thequorachannel,traffic light,0.3408,promotional,data/raw/images\Thequorachannel\16485.jpg
16486,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16486.jpg
16487,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16487.jpg
16488,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16488.jpg
16489,Thequorachannel,book,0.6561,promotional,data/raw/images\Thequorachannel\16489.jpg
16489,Thequorachannel,book,0.499,promotional,data/raw/images\Thequorachannel\16489.jpg
16489,Thequorachannel,book,0.481,promotional,data/raw/images\Thequorachannel\16489.jpg
16490,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16490.jpg
16491,Thequorachannel,kite,0.3178,promotional,data/raw/images\Thequorachannel\16491.jpg
16492,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16492.jpg
16494,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16494.jpg
16495,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16495.jpg
16497,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16497.jpg
16499,Thequorachannel,clock,0.3265,promotional,data/raw/images\Thequorachannel\16499.jpg
16501,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16501.jpg
16502,Thequorachannel,chair,0.7325,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.6704,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.6098,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.5778,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.5703,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.5533,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.4945,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.4885,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.3996,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.3904,promotional,data/raw/images\Thequorachannel\16502.jpg
16502,Thequorachannel,chair,0.3064,promotional,data/raw/images\Thequorachannel\16502.jpg
16503,Thequorachannel,refrigerator,0.5718,promotional,data/raw/images\Thequorachannel\16503.jpg
16503,Thequorachannel,refrigerator,0.3693,promotional,data/raw/images\Thequorachannel\16503.jpg
16504,Thequorachannel,tv,0.4717,promotional,data/raw/images\Thequorachannel\16504.jpg
16504,Thequorachannel,cell phone,0.3421,promotional,data/raw/images\Thequorachannel\16504.jpg
16505,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16505.jpg
16506,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16506.jpg
16507,Thequorachannel,chair,0.807,promotional,data/raw/images\Thequorachannel\16507.jpg
16507,Thequorachannel,chair,0.7578,promotional,data/raw/images\Thequorachannel\16507.jpg
16507,Thequorachannel,chair,0.6942,promotional,data/raw/images\Thequorachannel\16507.jpg
16507,Thequorachannel,chair,0.4118,promotional,data/raw/images\Thequorachannel\16507.jpg
16507,Thequorachannel,chair,0.3721,promotional,data/raw/images\Thequorachannel\16507.jpg
16507,Thequorachannel,chair,0.3442,promotional,data/raw/images\Thequorachannel\16507.jpg
16508,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16508.jpg
16511,Thequorachannel,tv,0.8251,promotional,data/raw/images\Thequorachannel\16511.jpg
16511,Thequorachannel,person,0.6503,promotional,data/raw/images\Thequorachannel\16511.jpg
16511,Thequorachannel,chair,0.5369,promotional,data/raw/images\Thequorachannel\16511.jpg
16513,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16513.jpg
16514,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16514.jpg
16515,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16515.jpg
16516,Thequorachannel,potted plant,0.8097,promotional,data/raw/images\Thequorachannel\16516.jpg
16516,Thequorachannel,chair,0.7638,promotional,data/raw/images\Thequorachannel\16516.jpg
16516,Thequorachannel,potted plant,0.7551,promotional,data/raw/images\Thequorachannel\16516.jpg
16516,Thequorachannel,book,0.6245,promotional,data/raw/images\Thequorachannel\16516.jpg
16516,Thequorachannel,chair,0.4116,promotional,data/raw/images\Thequorachannel\16516.jpg
16517,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16517.jpg
16519,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16519.jpg
16520,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16520.jpg
16521,Thequorachannel,bed,0.5548,promotional,data/raw/images\Thequorachannel\16521.jpg
16521,Thequorachannel,person,0.3073,promotional,data/raw/images\Thequorachannel\16521.jpg
16522,Thequorachannel,person,0.9043,promotional,data/raw/images\Thequorachannel\16522.jpg
16523,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16523.jpg
16524,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16524.jpg
16525,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16525.jpg
16527,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16527.jpg
16528,Thequorachannel,chair,0.7325,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.6704,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.6098,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.5778,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.5703,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.5533,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.4945,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.4885,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.3996,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.3904,promotional,data/raw/images\Thequorachannel\16528.jpg
16528,Thequorachannel,chair,0.3064,promotional,data/raw/images\Thequorachannel\16528.jpg
16529,Thequorachannel,refrigerator,0.5718,promotional,data/raw/images\Thequorachannel\16529.jpg
16529,Thequorachannel,refrigerator,0.3693,promotional,data/raw/images\Thequorachannel\16529.jpg
16530,Thequorachannel,tv,0.4717,promotional,data/raw/images\Thequorachannel\16530.jpg
16530,Thequorachannel,cell phone,0.3421,promotional,data/raw/images\Thequorachannel\16530.jpg
16531,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16531.jpg
16532,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16532.jpg
16533,Thequorachannel,chair,0.807,promotional,data/raw/images\Thequorachannel\16533.jpg
16533,Thequorachannel,chair,0.7578,promotional,data/raw/images\Thequorachannel\16533.jpg
16533,Thequorachannel,chair,0.6942,promotional,data/raw/images\Thequorachannel\16533.jpg
16533,Thequorachannel,chair,0.4118,promotional,data/raw/images\Thequorachannel\16533.jpg
16533,Thequorachannel,chair,0.3721,promotional,data/raw/images\Thequorachannel\16533.jpg
16533,Thequorachannel,chair,0.3442,promotional,data/raw/images\Thequorachannel\16533.jpg
16535,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16535.jpg
16538,Thequorachannel,none,0.0,other,data/raw/images\Thequorachannel\16538.jpg
